ID,PLAYER 1,PLAYER 2,BET,SPORTSBOOK,PLAYER 1 ODDS,PLAYER 2 ODDS,PLAYER 1 DECIMAL,PLAYER 2 DECIMAL,PLAYER 1 VEGAS ODDS,PLAYER 2 VEGAS ODDS,PLAYER 1 AVERAGE ODDS,PLAYER 2 AVERAGE,PLAYER 1 POINTS TO WIN (925),PLAYER 2 PINTS TO WIN (925),,PLAYER 1 WIN %,PLAYER 2 WIN %,PROJECTED EDGE,PLAYER 1 EDGE,PLAYER 2 EDGE,SPORTSBOOK TAG,EDGE CALC,AVERAGE SPORTSBOOK TAG,EDGE,DIF,NINETOFIVE TAG,CORRELATED BETS,PROJECTED EDGE,SPORTSBOOK EDGE,BET TYPE,NINETOFIVE BET TAG,NINETOFIVE BET
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
Chris Kirk - LOSER - Shane Lowry,Chris Kirk,Shane Lowry,Chris Kirk - VS - Shane Lowry,DRAFTKINGS,3.00,2.20,1.03,1.02,0.5750187547,0.424981245,0.5748515969,0.4251484031,94.5943594,,94.5943594,0,0,100.00%,-0.02%,0.02%,WINNER,,LOSER,,0,WINNER,1,,-0.02%,TOURNAMENT,WINNER,Chris Kirk - WINNER - Shane Lowry
John Parry - LOSER - Harris English,John Parry,Harris English,John Parry - VS - Harris English,DRAFTKINGS,2.86,2.06,1.03,1.02,0.5793992336,0.420600766,0.5701699884,0.4298300116,98.09482034,,98.09482034,0,0,100.00%,-0.92%,0.92%,WINNER,,LOSER,,0,WINNER,1,,-0.92%,TOURNAMENT,WINNER,John Parry - WINNER - Harris English
Adrien Dumont De Chassart - WINNER - Max McGreevy,Adrien Dumont De Chassart,Max McGreevy,Adrien Dumont De Chassart - VS - Max McGreevy,DRAFTKINGS,2.58,2.54,1.03,1.03,0.5038087519,0.496191248,0.5061995793,0.4938004207,102.3611097,103.8356719,206.1967816,0.4964243812,0.5035756188,0.00%,0.24%,-0.24%,WINNER,-0.74%,WINNER,0.74%,-0.007151237649,WINNER,1,-0.74%,0.24%,TOURNAMENT,LOSER,Adrien Dumont De Chassart - LOSER - Max McGreevy
Tom Kim - LOSER - Austin Eckroat,Tom Kim,Austin Eckroat,Tom Kim - VS - Austin Eckroat,DRAFTKINGS,2.50,3.00,1.03,1.03,0.4557522124,0.544247788,0.4521375376,0.5478624624,92.40527673,92.18110048,184.5863772,0.5006072394,0.4993927606,0.00%,-0.36%,0.36%,LOSER,4.49%,LOSER,4.49%,0.001214478841,LOSER,1,4.49%,-0.36%,TOURNAMENT,WINNER,Tom Kim - WINNER - Austin Eckroat
Danny Willett - LOSER - Chad Ramey,Danny Willett,Chad Ramey,Danny Willett - VS - Chad Ramey,DRAFTKINGS,4.50,2.52,1.05,1.03,0.6366120219,0.363387978,0.6175610119,0.3824389881,,90.78701904,90.78701904,0,0,100.00%,-1.91%,1.91%,WINNER,,LOSER,,0,WINNER,1,,-1.91%,TOURNAMENT,WINNER,Danny Willett - WINNER - Chad Ramey
Beau Hossler - WINNER - Denny McCarthy,Beau Hossler,Denny McCarthy,Beau Hossler - VS - Denny McCarthy,DRAFTKINGS,2.80,2.38,1.03,1.02,0.5395236088,0.460476391,0.5509007985,0.4490992015,90.68389742,117.1412812,207.8251787,0.4363470202,0.5636529798,0.00%,1.14%,-1.14%,WINNER,-10.32%,WINNER,10.32%,-0.1273059597,WINNER,1,-10.32%,1.14%,TOURNAMENT,LOSER,Beau Hossler - LOSER - Denny McCarthy
Tony Finau - LOSER - Thorbjorn Olesen,Tony Finau,Thorbjorn Olesen,Tony Finau - VS - Thorbjorn Olesen,DRAFTKINGS,2.72,2.96,1.03,1.03,0.4794556571,0.520544343,0.4791795068,0.5208204932,110.5123139,111.6327994,222.1451133,0.4974780325,0.5025219675,0.00%,-0.03%,0.03%,LOSER,1.80%,LOSER,,-0.005043934927,WINNER,0,1.80%,-0.03%,TOURNAMENT,WINNER,Tony Finau - WINNER - Thorbjorn Olesen
Zecheng Dou - WINNER - Michael Brennan,Zecheng Dou,Michael Brennan,Zecheng Dou - VS - Michael Brennan,DRAFTKINGS,2.66,2.42,1.03,1.02,0.5230381835,0.476961817,0.5354432832,0.4645567168,95.77807109,,95.77807109,0,0,100.00%,1.24%,-1.24%,WINNER,,WINNER,,0,WINNER,1,,1.24%,TOURNAMENT,WINNER,Zecheng Dou - WINNER - Michael Brennan
Bronson Burgoon - WINNER - Jhonattan Vegas,Bronson Burgoon,Jhonattan Vegas,Bronson Burgoon - VS - Jhonattan Vegas,DRAFTKINGS,3.00,3.30,1.03,1.03,0.4769159741,0.523084026,0.4809198174,0.5190801826,85.05435676,79.40162656,164.4559833,0.5171861494,0.4828138506,0.00%,0.40%,-0.40%,LOSER,4.03%,WINNER,4.03%,0.03437229882,LOSER,1,4.03%,0.40%,TOURNAMENT,WINNER,Bronson Burgoon - WINNER - Jhonattan Vegas
Adam Scott - LOSER - Chris Gotterup,Adam Scott,Chris Gotterup,Adam Scott - VS - Chris Gotterup,DRAFTKINGS,2.68,2.20,1.03,1.02,0.5480199763,0.451980024,0.5418163156,0.4581836844,,,0,0,0,100.00%,-0.62%,0.62%,WINNER,,LOSER,,0,WINNER,1,,-0.62%,TOURNAMENT,WINNER,Adam Scott - WINNER - Chris Gotterup
Paul Waring - WINNER - Sahith Theegala,Paul Waring,Sahith Theegala,Paul Waring - VS - Sahith Theegala,DRAFTKINGS,4.05,2.18,1.04,1.02,0.6459437016,0.354056298,0.6565332015,0.3434667985,60.73613305,,60.73613305,0,0,100.00%,1.06%,-1.06%,WINNER,,WINNER,,0,WINNER,1,,1.06%,TOURNAMENT,WINNER,Paul Waring - WINNER - Sahith Theegala
Jason Day - WINNER - Sam Stevens,Jason Day,Sam Stevens,Jason Day - VS - Sam Stevens,DRAFTKINGS,2.82,2.90,1.03,1.03,0.4932013951,0.506798605,0.5055851777,0.4944148223,,,0,0,0,100.00%,1.24%,-1.24%,LOSER,,WINNER,,0,WINNER,0,,1.24%,TOURNAMENT,WINNER,Jason Day - WINNER - Sam Stevens
Gary Woodland - LOSER - Min Woo Lee,Gary Woodland,Min Woo Lee,Gary Woodland - VS - Min Woo Lee,DRAFTKINGS,4.30,2.06,1.04,1.02,0.671328222,0.328671778,0.6375557357,0.3624442643,111.5007807,,111.5007807,0,0,100.00%,-3.38%,3.38%,WINNER,,LOSER,,0,WINNER,1,,-3.38%,TOURNAMENT,WINNER,Gary Woodland - WINNER - Min Woo Lee
Alex Smalley - LOSER - Vince Whaley,Alex Smalley,Vince Whaley,Alex Smalley - VS - Vince Whaley,DRAFTKINGS,0.00,0.00,,,,,,,110.0152376,90.48876295,200.5040005,0.5486934789,0.4513065211,0.00%,,,WINNER,,LOSER,,0.09738695781,LOSER,0,,0.00%,TOURNAMENT,WINNER,Alex Smalley - WINNER - Vince Whaley
Peter Malnati - LOSER - Tom Hoge,Peter Malnati,Tom Hoge,Peter Malnati - VS - Tom Hoge,DRAFTKINGS,0.00,0.00,,,,,,,61.91709592,68.44157246,130.3586684,0.4749749034,0.5250250966,0.00%,,,WINNER,,LOSER,,-0.05005019326,WINNER,1,,0.00%,TOURNAMENT,WINNER,Peter Malnati - WINNER - Tom Hoge
Matt Wallace - LOSER - Eric Cole,Matt Wallace,Eric Cole,Matt Wallace - VS - Eric Cole,DRAFTKINGS,0.00,0.00,,,,,,,98.51231534,97.72292606,196.2352414,0.5020113341,0.4979886659,0.00%,,,WINNER,,LOSER,,0.004022668276,LOSER,0,,0.00%,TOURNAMENT,WINNER,Matt Wallace - WINNER - Eric Cole
Keith Mitchell - LOSER - Jordan Smith,Keith Mitchell,Jordan Smith,Keith Mitchell - VS - Jordan Smith,DRAFTKINGS,0.00,0.00,,,,,,,125.2712598,,125.2712598,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,Keith Mitchell - WINNER - Jordan Smith
Andrew Putnam - LOSER - Davis Riley,Andrew Putnam,Davis Riley,Andrew Putnam - VS - Davis Riley,DRAFTKINGS,0.00,0.00,,,,,,,51.61766295,,51.61766295,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,Andrew Putnam - WINNER - Davis Riley
Jeffrey Kang - LOSER - Jimmy Stanger,Jeffrey Kang,Jimmy Stanger,Jeffrey Kang - VS - Jimmy Stanger,DRAFTKINGS,0.00,0.00,,,,,,,55.42979805,68.53583118,123.9656292,0.4471384398,0.5528615602,0.00%,,,WINNER,,LOSER,,-0.1057231203,WINNER,1,,0.00%,TOURNAMENT,WINNER,Jeffrey Kang - WINNER - Jimmy Stanger
Brice Garnett - LOSER - Garrick Higgo,Brice Garnett,Garrick Higgo,Brice Garnett - VS - Garrick Higgo,DRAFTKINGS,0.00,0.00,,,,,,,61.494222,77.97300331,139.4672253,0.4409223878,0.5590776122,0.00%,,,WINNER,,LOSER,,-0.1181552245,WINNER,1,,0.00%,TOURNAMENT,WINNER,Brice Garnett - WINNER - Garrick Higgo
Sam Ryder - LOSER - Sungjae Im,Sam Ryder,Sungjae Im,Sam Ryder - VS - Sungjae Im,DRAFTKINGS,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,Sam Ryder - WINNER - Sungjae Im
Adrien Saddier - LOSER - Sam Burns,Adrien Saddier,Sam Burns,Adrien Saddier - VS - Sam Burns,DRAFTKINGS,0.00,0.00,,,,,,,87.8274272,,87.8274272,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,Adrien Saddier - WINNER - Sam Burns
Christiaan Bezuidenhout - LOSER - Matthieu Pavon,Christiaan Bezuidenhout,Matthieu Pavon,Christiaan Bezuidenhout - VS - Matthieu Pavon,DRAFTKINGS,0.00,0.00,,,,,,,102.8597425,72.84787944,175.7076219,0.585402849,0.414597151,0.00%,,,WINNER,,LOSER,,0.1708056981,LOSER,0,,0.00%,TOURNAMENT,WINNER,Christiaan Bezuidenhout - WINNER - Matthieu Pavon
Matt Kuchar - LOSER - Emiliano Grillo,Matt Kuchar,Emiliano Grillo,Matt Kuchar - VS - Emiliano Grillo,DRAFTKINGS,0.00,0.00,,,,,,,73.83154465,83.56210296,157.3936476,0.4690884656,0.5309115344,0.00%,,,WINNER,,LOSER,,-0.06182306881,WINNER,1,,0.00%,TOURNAMENT,WINNER,Matt Kuchar - WINNER - Emiliano Grillo
Kevin Roy - LOSER - Matti Schmid,Kevin Roy,Matti Schmid,Kevin Roy - VS - Matti Schmid,DRAFTKINGS,0.00,0.00,,,,,,,84.49438237,78.89832952,163.3927119,0.5171245485,0.4828754515,0.00%,,,WINNER,,LOSER,,0.03424909703,LOSER,0,,0.00%,TOURNAMENT,WINNER,Kevin Roy - WINNER - Matti Schmid
  - LOSER -  , , ,  - VS -  ,DRAFTKINGS,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,DRAFTKINGS,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,DRAFTKINGS,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,TOURNAMENT,WINNER,  - WINNER -  
